"id","name","slug","category","file","source_url","origin","bytes","sha256"
"GDT-0011","Abdução de quadril com cabo","abducao-de-quadril-com-cabo","Glúteos","gifs/gluteos/abducao-de-quadril-com-cabo.gif","https://www.gifdotreino.com/Exercicios/Gl%C3%BAteos/Abdu%C3%A7%C3%A3o%20de%20quadril%20com%20cabo.gif","catalog-api","3706891","af316d9a9fde2a9122a431ede1df3dd3cd8b0cf9df7fd3e16bcee9176c50798f"
"GDT-0002","Abdução de Quadril com Faixa","abducao-de-quadril-com-faixa","Funcional e HIT","gifs/funcional-e-hit/abducao-de-quadril-com-faixa.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Abdu%C3%A7%C3%A3o%20de%20Quadril%20com%20Faixa.gif","catalog-api","1431902","a3c6ef8292fcd0d17e17a4b137d39ae6cac1ec07262b4f8e5d4f0f2c7a6c767f"
"GDT-0004","Abdução de Quadril com Ponte","abducao-de-quadril-com-ponte","Glúteos","gifs/gluteos/abducao-de-quadril-com-ponte.gif","https://www.gifdotreino.com/Exercicios/Gl%C3%BAteos/Abdu%C3%A7%C3%A3o%20de%20Quadril%20com%20Ponte.gif","catalog-api","2836850","edade42b10827f99193a5755b73fbf6cf96a2608083b3bc2e70448894b5cf411"
"GDT-0006","Abdução de Quadril em Decúbito Lateral","abducao-de-quadril-em-decubito-lateral","Funcional e HIT","gifs/funcional-e-hit/abducao-de-quadril-em-decubito-lateral.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Abdu%C3%A7%C3%A3o%20de%20Quadril%20em%20Dec%C3%BAbito%20Lateral.gif","catalog-api","1331864","9cf0d29aa0f7a9164b50442a2aa752ada10ce315e552bf309c118a7f7bd60cfd"
"GDT-0008","Abdução de Quadril em Pé","abducao-de-quadril-em-pe","Funcional e HIT","gifs/funcional-e-hit/abducao-de-quadril-em-pe.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Abdu%C3%A7%C3%A3o%20de%20Quadril%20em%20P%C3%A9.gif","catalog-api","1462378","d77254f9701396992f5f262506b2ffc3bf288d8e94ab8cf68f7b4bd2eff91209"
"GDT-0003","Abdução de Quadril Lateral","abducao-de-quadril-lateral","Funcional e HIT","gifs/funcional-e-hit/abducao-de-quadril-lateral.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Abdu%C3%A7%C3%A3o%20de%20Quadril%20Lateral.gif","catalog-api","2426448","36591f7540ab08a2bcbe24449da7731e89e7119b12a546bcc20e5fbb84a8148d"
"GDT-0005","Abdução de Quadril Sentado com Faixa Elástica","abducao-de-quadril-sentado-com-faixa-elastica","Funcional e HIT","gifs/funcional-e-hit/abducao-de-quadril-sentado-com-faixa-elastica.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Abdu%C3%A7%C3%A3o%20de%20Quadril%20Sentado%20com%20Faixa%20El%C3%A1stica.gif","catalog-api","3486718","28e9e41d85fdd9e187ffd7ff3e73c28cde6118a577191becff5d6d029d152e59"
"GDT-0001","Abdução Lateral do Quadril com Alavanca","abducao-lateral-do-quadril-com-alavanca","Glúteos","gifs/gluteos/abducao-lateral-do-quadril-com-alavanca.gif","https://www.gifdotreino.com/Exercicios/Gl%C3%BAteos/Abdu%C3%A7%C3%A3o%20Lateral%20do%20Quadril%20com%20Alavanca.gif","catalog-api","3682437","76a0585ed3530e07639efc18bf4ea70f1393201173a445d13751f0fe4ca10c39"
"GDT-0009","Abraços nos Joelhos em Pé","abracos-nos-joelhos-em-pe","Mobilidade","gifs/mobilidade/abracos-nos-joelhos-em-pe.gif","https://www.gifdotreino.com/Exercicios/Mobilidade/Abra%C3%A7os%20nos%20Joelhos%20em%20P%C3%A9.gif","catalog-api","1972541","5625f3b8c8b4b69093cf6d3852c6a89967e5142ffb377953ce0a14c137cfbeae"
"GDT-0007","Adução de Ombro com Faixa Elástica","aducao-de-ombro-com-faixa-elastica","Funcional e HIT","gifs/funcional-e-hit/aducao-de-ombro-com-faixa-elastica.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Adu%C3%A7%C3%A3o%20de%20Ombro%20com%20Faixa%20El%C3%A1stica.gif","catalog-api","2175795","63690910f82557d8f3da73c17aa5013e8c5eb92a278194cc0e35e36e3973205f"
"GDT-0958","adução de pernas (alongamento do adutor maior)","aducao-de-pernas-alongamento-do-adutor-maior","Mobilidade","gifs/mobilidade/aducao-de-pernas-alongamento-do-adutor-maior.gif","https://www.gifdotreino.com/Exercicios/Mobilidade/adu%C3%A7%C3%A3o%20de%20pernas%20(alongamento%20do%20adutor%20maior).gif","catalog-api","3314657","e9640a8efd2bcbadfc241467639430dccaef8fb9e8497ceee997b2c491573d9a"
"GDT-0010","Adução de quadril deitado de lado","aducao-de-quadril-deitado-de-lado","Mobilidade","gifs/mobilidade/aducao-de-quadril-deitado-de-lado.gif","https://www.gifdotreino.com/Exercicios/Mobilidade/Adu%C3%A7%C3%A3o%20de%20quadril%20deitado%20de%20lado.gif","catalog-api","2334885","50a3a7eec880b7ebcc23d11d0b7a3c4cd6d3bf4024540840e3d8178a61b2366b"
"GDT-0015","Adução do Quadril com Cabo","aducao-do-quadril-com-cabo","Pernas","gifs/pernas/aducao-do-quadril-com-cabo.gif","https://www.gifdotreino.com/Exercicios/Pernas/Adu%C3%A7%C3%A3o%20do%20Quadril%20com%20Cabo.gif","catalog-api","4087554","017f2b50c0367e577f78bb8c1ef868b6f5c30b7b6a3ea5b26532d53d7323ea3f"
"GDT-0014","Adução do Quadril Lateral com Alavanca","aducao-do-quadril-lateral-com-alavanca","Pernas","gifs/pernas/aducao-do-quadril-lateral-com-alavanca.gif","https://www.gifdotreino.com/Exercicios/Pernas/Adu%C3%A7%C3%A3o%20do%20Quadril%20Lateral%20com%20Alavanca.gif","catalog-api","3059046","d0f99cd7fcd5988ddec7483334fbe5ef335745768ffb9f8a90e059ad6a531c06"
"GDT-0012","Afundo","afundo","Calistenia","gifs/calistenia/afundo.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Afundo.gif","catalog-api","2881762","fc602a542d5afa607b994b5fa8248e884b8ab84e2f4d314c921139993d7bb549"
"GDT-0013","Afundo Alternado com Salto","afundo-alternado-com-salto","Funcional e HIT","gifs/funcional-e-hit/afundo-alternado-com-salto.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Afundo%20Alternado%20com%20Salto.gif","catalog-api","3064322","249d59842be2bebb1397aee4461028ba5b345f2668ab7f347013a68c87869813"
"GDT-0019","Afundo com Barra","afundo-com-barra","Pernas","gifs/pernas/afundo-com-barra.gif","https://www.gifdotreino.com/Exercicios/Pernas/Afundo%20com%20Barra.gif","catalog-api","3129749","139f21395ebf7be5bb36c60777b24b4edd916a05fc4ea1fbc1dfee9c626a8e3f"
"GDT-0021","Afundo com Gymstick","afundo-com-gymstick","Funcional e HIT","gifs/funcional-e-hit/afundo-com-gymstick.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Afundo%20com%20Gymstick.gif","catalog-api","3172191","9abf8554bc761785893d83381662e9cdbe0a9e13292bdbad114c0fb8476dbc78"
"GDT-0020","Afundo com Halteres","afundo-com-halteres","Pernas","gifs/pernas/afundo-com-halteres.gif","https://www.gifdotreino.com/Exercicios/Pernas/Afundo%20com%20Halteres.gif","catalog-api","2731032","eb028f22beebf52d21cfb159c54f22d40b675f621e3d24f17ef46a97062bed52"
"GDT-0022","Afundo com landmine","afundo-com-landmine","Pernas","gifs/pernas/afundo-com-landmine.gif","https://www.gifdotreino.com/Exercicios/Pernas/Afundo%20com%20landmine.gif","catalog-api","2035867","cbb4a7aadd1a4a693c47e11594d5cfabe7399c1608732299fd5ab4d406009e2d"
"GDT-0017","Afundo Lateral","afundo-lateral","Funcional e HIT","gifs/funcional-e-hit/afundo-lateral.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Afundo%20Lateral.gif","catalog-api","3140200","42049265076674d662e70b46efeb83bbad46796f76f3172acbaa0e35d4844b8c"
"GDT-0016","Afundo Lateral com Barra","afundo-lateral-com-barra","Pernas","gifs/pernas/afundo-lateral-com-barra.gif","https://www.gifdotreino.com/Exercicios/Pernas/Afundo%20Lateral%20com%20Barra.gif","catalog-api","3078631","93b0870ba07cece3f3c2ee083d501cf5f72871a858017191042b57453fed4de0"
"GDT-0023","Afundo na Máquina Smith","afundo-na-maquina-smith","Pernas","gifs/pernas/afundo-na-maquina-smith.gif","https://www.gifdotreino.com/Exercicios/Pernas/Afundo%20na%20M%C3%A1quina%20Smith.gif","catalog-api","3438893","0bafbb62a916aff8b2369f9c7264a0baac17a4596a0ffa850d15d551cc43b795"
"GDT-0024","Afundo no banco","afundo-no-banco","Calistenia","gifs/calistenia/afundo-no-banco.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Afundo%20no%20banco.gif","catalog-api","2197235","4b7941f7b276189507616353733e716debc742150895d7c521c91e554ef57263"
"GDT-0025","Afundo no banco com halteres","afundo-no-banco-com-halteres","Pernas","gifs/pernas/afundo-no-banco-com-halteres.gif","https://www.gifdotreino.com/Exercicios/Pernas/Afundo%20no%20banco%20com%20halteres.gif","catalog-api","2237766","248f4d2b59d8ea45718cf3c8cb1507327b1e713643813357bba57f417127ad8b"
"GDT-0018","Afundo Profundo","afundo-profundo","Calistenia","gifs/calistenia/afundo-profundo.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Afundo%20Profundo.gif","catalog-api","3100703","cc8369de4b281ce25975e7c0352b3d93c5f9e4b566446faae052954d2302a0f7"
"GDT-0026","Agachamento","agachamento","Calistenia","gifs/calistenia/agachamento.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Agachamento.gif","catalog-api","2333727","9bf078772d3b4afde76826ec8dffc878544353af72b2660d59e7178cb9f1ca2b"
"GDT-0028","Agachamento Barra","agachamento-barra","Pernas","gifs/pernas/agachamento-barra.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20Barra.gif","catalog-api","3125929","54c82c90df98e89d81c21a70017fb47afe9df78ebe80a2d1dc04056d7dc30337"
"GDT-0027","Agachamento Búlgaro Calistenia","agachamento-bulgaro-calistenia","Calistenia","gifs/calistenia/agachamento-bulgaro-calistenia.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Agachamento%20B%C3%BAlgaro%20Calistenia.gif","catalog-api","2878720","ffd207587879a06eb5589d2454af141e9ab50ae08c0c1314575a7657d8306bba"
"GDT-0029","Agachamento Búlgaro com Barra","agachamento-bulgaro-com-barra","Pernas","gifs/pernas/agachamento-bulgaro-com-barra.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20B%C3%BAlgaro%20com%20Barra.gif","catalog-api","3200322","3d8e66d6ef20522e3511d6ba3b767a0459948ca206f0177142a0250b4c842334"
"GDT-0044","Agachamento Búlgaro com Halteres","agachamento-bulgaro-com-halteres","Pernas","gifs/pernas/agachamento-bulgaro-com-halteres.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20B%C3%BAlgaro%20com%20Halteres.gif","catalog-api","2856284","263022d5fd716feda638a41ba8807dda9778ccd8b5c37dcb088ae7534b761f57"
"GDT-0034","Agachamento Búlgaro com Peso Corporal","agachamento-bulgaro-com-peso-corporal","Funcional e HIT","gifs/funcional-e-hit/agachamento-bulgaro-com-peso-corporal.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Agachamento%20B%C3%BAlgaro%20com%20Peso%20Corporal.gif","catalog-api","2940587","e41acfd7bfccffb91e9410a601b894830672028371103d7ec33ead3c2a2bf4a5"
"GDT-0057","Agachamento búlgaro com salto","agachamento-bulgaro-com-salto","Calistenia","gifs/calistenia/agachamento-bulgaro-com-salto.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Agachamento%20b%C3%BAlgaro%20com%20salto.gif","catalog-api","3512482","6772ffa04f155fb2f21819cf72b894ebe5049d50eda53f8f917e9dbcdbfde9ef"
"GDT-0033","Agachamento Camarão","agachamento-camarao","Calistenia","gifs/calistenia/agachamento-camarao.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Agachamento%20Camar%C3%A3o.gif","catalog-api","2339902","981f0611e0ccdc4721e3bc23cc97451a5f686ac5cfd0c99856ab0e39a506f720"
"GDT-0075","Agachamento com barra e salto","agachamento-com-barra-e-salto","Crossfit","gifs/crossfit/agachamento-com-barra-e-salto.gif","https://www.gifdotreino.com/Exercicios/Crossfit/Agachamento%20com%20barra%20e%20salto.gif","catalog-api","4313896","a16b52ac5a37c8282b137dfcda833d3f28b30dc61020cf8b10c33ce7365bcf3d"
"GDT-0076","Agachamento com barra no chão seguido de levantamento militar","agachamento-com-barra-no-chao-seguido-de-levantamento-militar","Crossfit","gifs/crossfit/agachamento-com-barra-no-chao-seguido-de-levantamento-militar.gif","https://www.gifdotreino.com/Exercicios/Crossfit/Agachamento%20com%20barra%20no%20ch%C3%A3o%20seguido%20de%20levantamento%20militar.gif","catalog-api","2820295","a74e2968deeb7a5c34109bc87e333537d659b455e2f23e14ae2b1f25036e8c0d"
"GDT-0060","Agachamento com Barra Sobre a Cabeça","agachamento-com-barra-sobre-a-cabeca","Crossfit","gifs/crossfit/agachamento-com-barra-sobre-a-cabeca.gif","https://www.gifdotreino.com/Exercicios/Crossfit/Agachamento%20com%20Barra%20Sobre%20a%20Cabe%C3%A7a.gif","catalog-api","2618682","dea899d760f58d8ebb74a51dc73b317cb7ab18320939a7955c5fb291345f35a8"
"GDT-0062","Agachamento com Chute Lateral e Toque no Calcanhar","agachamento-com-chute-lateral-e-toque-no-calcanhar","Funcional e HIT","gifs/funcional-e-hit/agachamento-com-chute-lateral-e-toque-no-calcanhar.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Agachamento%20com%20Chute%20Lateral%20e%20Toque%20no%20Calcanhar.gif","catalog-api","2588559","8678172072528fb0150ffca39c5fd3c68d445cf20e8a4d9d75c0aaea9472f753"
"GDT-0059","Agachamento com Cinto","agachamento-com-cinto","Pernas","gifs/pernas/agachamento-com-cinto.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20com%20Cinto.gif","catalog-api","4786888","47436b4b1131266f92d3bc69d5e17ab4c4000f5e31ca30c52b69f168dedb26b7"
"GDT-0063","Agachamento com Elevação dos Joelhos","agachamento-com-elevacao-dos-joelhos","Funcional e HIT","gifs/funcional-e-hit/agachamento-com-elevacao-dos-joelhos.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Agachamento%20com%20Eleva%C3%A7%C3%A3o%20dos%20Joelhos.gif","catalog-api","2763266","6f041aff9ddd02cd06e816f5b0968205e26f24e18dd35c38060167ff03247875"
"GDT-0061","Agachamento com Faixa Elástica em Afundo","agachamento-com-faixa-elastica-em-afundo","Funcional e HIT","gifs/funcional-e-hit/agachamento-com-faixa-elastica-em-afundo.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Agachamento%20com%20Faixa%20El%C3%A1stica%20em%20Afundo.gif","catalog-api","3340597","7d11efd0eaef29bc0a76539aa48caa720e2f5df4a03e4c099d693ac70b719972"
"GDT-0064","Agachamento com Faixa Elástica sobre a Cabeça","agachamento-com-faixa-elastica-sobre-a-cabeca","Funcional e HIT","gifs/funcional-e-hit/agachamento-com-faixa-elastica-sobre-a-cabeca.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Agachamento%20com%20Faixa%20El%C3%A1stica%20sobre%20a%20Cabe%C3%A7a.gif","catalog-api","2552703","3927ec7c2413b5417cfe8e7c31dae52e83c35265d68e609a942d37c3a78cb82e"
"GDT-0065","Agachamento com Gymstick","agachamento-com-gymstick","Funcional e HIT","gifs/funcional-e-hit/agachamento-com-gymstick.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Agachamento%20com%20Gymstick.gif","catalog-api","2827992","21ffc120fe95b3122340eab79aac151f123bc49082f7d2ef71b3e2687fcb0452"
"GDT-0068","Agachamento com Halteres no Banco","agachamento-com-halteres-no-banco","Pernas","gifs/pernas/agachamento-com-halteres-no-banco.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20com%20Halteres%20no%20Banco.gif","catalog-api","2620226","089d132bd7d070763de149f96896cdb8d768a3cd9b439d7e9b4245cc21e4be39"
"GDT-0070","Agachamento com Joelho Elevado","agachamento-com-joelho-elevado","Calistenia","gifs/calistenia/agachamento-com-joelho-elevado.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Agachamento%20com%20Joelho%20Elevado.gif","catalog-api","2733041","8acd67cdd91098459064db42dcfdf5c94cd767526e667d05c14d08742a460739"
"GDT-0077","Agachamento com kettlebell","agachamento-com-kettlebell","Pernas","gifs/pernas/agachamento-com-kettlebell.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20com%20kettlebell.gif","catalog-api","2335497","af4327cb20808da93708767df55788e1092e6ced3a1ade9fe2ead81756dd11e2"
"GDT-0069","Agachamento com Salto","agachamento-com-salto","Calistenia","gifs/calistenia/agachamento-com-salto.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Agachamento%20com%20Salto.gif","catalog-api","2028704","e2f63933e7f9f3b9ffa53032158b6cbb35534d50bb8c1c0357e302f0d5e759aa"
"GDT-0072","Agachamento com salto ajoelhado","agachamento-com-salto-ajoelhado","Crossfit","gifs/crossfit/agachamento-com-salto-ajoelhado.gif","https://www.gifdotreino.com/Exercicios/Crossfit/Agachamento%20com%20salto%20ajoelhado.gif","catalog-api","3371369","b52c07233abfe374b6ca829079e406e4ed6f7f4ede5c5f095716cb8dc600c1f2"
"GDT-0073","Agachamento com salto e halteres","agachamento-com-salto-e-halteres","Pernas","gifs/pernas/agachamento-com-salto-e-halteres.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20com%20salto%20e%20halteres.gif","catalog-api","2199233","0831c30b950eb9fe07d4e541c9f89ba1338728d7920d2c062370cb4a23de5022"
"GDT-0066","Agachamento com Salto usando Barra Hexagonal","agachamento-com-salto-usando-barra-hexagonal","Crossfit","gifs/crossfit/agachamento-com-salto-usando-barra-hexagonal.gif","https://www.gifdotreino.com/Exercicios/Crossfit/Agachamento%20com%20Salto%20usando%20Barra%20Hexagonal.gif","catalog-api","2497655","a870d4cf13283a50cdf2cbefa784117f9dba42aa09c75b04a7df44ca0eb4fbde"
"GDT-0067","Agachamento com Sustentação e Elevação de Panturrilhas","agachamento-com-sustentacao-e-elevacao-de-panturrilhas","Calistenia","gifs/calistenia/agachamento-com-sustentacao-e-elevacao-de-panturrilhas.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Agachamento%20com%20Sustenta%C3%A7%C3%A3o%20e%20Eleva%C3%A7%C3%A3o%20de%20Panturrilhas.gif","catalog-api","2936222","9eb7ed9d2012399841c78082c7c85c1f130625a4be3ba0b0c5daa5e228fa2bc8"
"GDT-0071","Agachamento com Trava","agachamento-com-trava","Pernas","gifs/pernas/agachamento-com-trava.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20com%20Trava.gif","catalog-api","3266771","4053ab036c530cd8b8730b2507ca4b2286054e857943eb251f007e92d9b6dd5e"
"GDT-0030","Agachamento Cossaco","agachamento-cossaco","Funcional e HIT","gifs/funcional-e-hit/agachamento-cossaco.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Agachamento%20Cossaco.gif","catalog-api","3066036","88356c85eadd2df87324b869fe3b02bcd2d454062f63181a77b7213c5d3dd893"
"GDT-0031","Agachamento Dividido Profundo","agachamento-dividido-profundo","Funcional e HIT","gifs/funcional-e-hit/agachamento-dividido-profundo.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Agachamento%20Dividido%20Profundo.gif","catalog-api","3144144","ecc46f2d4ad92771bfbaa8988163224480102ef344e27279e7148efada7360c9"
"GDT-0074","Agachamento e press com kettlebell","agachamento-e-press-com-kettlebell","Crossfit","gifs/crossfit/agachamento-e-press-com-kettlebell.gif","https://www.gifdotreino.com/Exercicios/Crossfit/Agachamento%20e%20press%20com%20kettlebell.gif","catalog-api","2567676","4878449405729cb6b1bbdd65a7285ee0e0511bb1083e22716a975cfd7feda892"
"GDT-0078","Agachamento em plié com halteres","agachamento-em-plie-com-halteres","Pernas","gifs/pernas/agachamento-em-plie-com-halteres.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20em%20pli%C3%A9%20com%20halteres.gif","catalog-api","2558396","5586d730fa2a31fd83a775af13f19fdd7b5aeda745f8ce35c98e44d77c716a04"
"GDT-0032","Agachamento Frontal","agachamento-frontal","Pernas","gifs/pernas/agachamento-frontal.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20Frontal.gif","catalog-api","2796888","2062099f41548d6bbe877bda138716d711c02a772be10e64e4242c1f4d738e86"
"GDT-0035","Agachamento Frontal com Barra no Banco","agachamento-frontal-com-barra-no-banco","Pernas","gifs/pernas/agachamento-frontal-com-barra-no-banco.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20Frontal%20com%20Barra%20no%20Banco.gif","catalog-api","3367915","b601c4f3cbfd0dcd919ff48be994305d2b93b3d6bc4b122931046d6c8a9c4a29"
"GDT-0037","Agachamento Frontal com Barra no Smith","agachamento-frontal-com-barra-no-smith","Pernas","gifs/pernas/agachamento-frontal-com-barra-no-smith.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20Frontal%20com%20Barra%20no%20Smith.gif","catalog-api","3352059","ab20a321ba28ee6c2b162896f39170250e6ae40c393017407f36d437d5fb4823"
"GDT-0046","Agachamento Frontal com Cabo","agachamento-frontal-com-cabo","Pernas","gifs/pernas/agachamento-frontal-com-cabo.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20Frontal%20com%20Cabo.gif","catalog-api","3702592","ad570d2c811579baca7e0801d6e9a4f3c660ad8218dd45e456bafbcb61f515ce"
"GDT-0036","Agachamento Frontal com Kettlebell","agachamento-frontal-com-kettlebell","Pernas","gifs/pernas/agachamento-frontal-com-kettlebell.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20Frontal%20com%20Kettlebell.gif","catalog-api","2337631","991f8a4af466fe2dc34b5e6569d3a0e9e234cee7a9d45817175f8a0e57132b07"
"GDT-0038","Agachamento Frontal com Polia","agachamento-frontal-com-polia","Pernas","gifs/pernas/agachamento-frontal-com-polia.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20Frontal%20com%20Polia.gif","catalog-api","3744485","906b9191966d1570e886d05467f6aab81cc4a947f7e074b980312e347bb41465"
"GDT-0045","Agachamento Funcional","agachamento-funcional","Funcional e HIT","gifs/funcional-e-hit/agachamento-funcional.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Agachamento%20Funcional.gif","catalog-api","2369685","59abcce306298ee08c701ed73c43a9141a0825437e6888937911ab0b32772d11"
"GDT-0039","Agachamento Goblet com Haltere","agachamento-goblet-com-haltere","Pernas","gifs/pernas/agachamento-goblet-com-haltere.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20Goblet%20com%20Haltere.gif","catalog-api","2281031","7a7b6137ceb5d82ee34d6c597366a94fbf2774d8b039e1c03b74be805f02f4ac"
"GDT-0040","Agachamento Goblet com Kettlebell e Faixa Elástica","agachamento-goblet-com-kettlebell-e-faixa-elastica","Funcional e HIT","gifs/funcional-e-hit/agachamento-goblet-com-kettlebell-e-faixa-elastica.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Agachamento%20Goblet%20com%20Kettlebell%20e%20Faixa%20El%C3%A1stica.gif","catalog-api","2319715","79aef9ca93ec5cac7ab66d2c5dbc7df03e8cc680af566f85cb2817601d7d924b"
"GDT-0079","Agachamento hack com barra","agachamento-hack-com-barra","Pernas","gifs/pernas/agachamento-hack-com-barra.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20hack%20com%20barra.gif","catalog-api","2677210","930a2ad32f829e6875f32c6b0a15eafb3c9218d6a06d57bd15e5a8f2d8f8e580"
"GDT-0041","Agachamento Hack Invertido","agachamento-hack-invertido","Pernas","gifs/pernas/agachamento-hack-invertido.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20Hack%20Invertido.gif","catalog-api","3619711","34b28d34cb82ac821a8e2e968b2a2fac15c5af41be74708ef42aa6ecac36f344"
"GDT-0080","Agachamento havaiano","agachamento-havaiano","Calistenia","gifs/calistenia/agachamento-havaiano.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Agachamento%20havaiano.gif","catalog-api","2258378","b5aca689631e5b840739ffb7e69968619d79feb2862c326b38d7d40d270409d3"
"GDT-0042","Agachamento Jefferson","agachamento-jefferson","Pernas","gifs/pernas/agachamento-jefferson.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20Jefferson.gif","catalog-api","3251420","abe8a0494d1db74f9d9186b6b0ccebc13b3cd05d6bc548842bebc12b509a3432"
"GDT-0086","Agachamento na Máquina Abdutora","agachamento-na-maquina-abdutora","Glúteos","gifs/gluteos/agachamento-na-maquina-abdutora.gif","https://www.gifdotreino.com/Exercicios/Gl%C3%BAteos/Agachamento%20na%20M%C3%A1quina%20Abdutora.gif","catalog-api","4016666","979f79bb507f69ee4189827cb28020472c345d649edbf420eecd71b745365b5a"
"GDT-0081","Agachamento na Máquina Hack","agachamento-na-maquina-hack","Pernas","gifs/pernas/agachamento-na-maquina-hack.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20na%20M%C3%A1quina%20Hack.gif","catalog-api","3440925","15bf4647e34ede27ddc3d42c0c3a545ecab31f00a5a888445f6c9c0cd6fcfd58"
"GDT-0083","Agachamento na Parede com Bola de Exercício","agachamento-na-parede-com-bola-de-exercicio","Funcional e HIT","gifs/funcional-e-hit/agachamento-na-parede-com-bola-de-exercicio.gif","https://www.gifdotreino.com/Exercicios/Funcional%20e%20HIT/Agachamento%20na%20Parede%20com%20Bola%20de%20Exerc%C3%ADcio.gif","catalog-api","2502708","797d831e9465346a5e542a71487960d2a4731c83d41e0c377428670af8f29477"
"GDT-0085","Agachamento no Banco com Peso Corporal","agachamento-no-banco-com-peso-corporal","Calistenia","gifs/calistenia/agachamento-no-banco-com-peso-corporal.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Agachamento%20no%20Banco%20com%20Peso%20Corporal.gif","catalog-api","2738262","a3529953dec275883fd6986dc4f7d02bd4e2238da73ba51173a4cb265f924cd8"
"GDT-0082","Agachamento no Landmine","agachamento-no-landmine","Pernas","gifs/pernas/agachamento-no-landmine.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20no%20Landmine.gif","catalog-api","1966323","5f09ca4a6f31513a7c4d4bf441d46f301d4e0f494602fedd820e32b7ac83748e"
"GDT-0084","Agachamento no Smith","agachamento-no-smith","Pernas","gifs/pernas/agachamento-no-smith.gif","https://www.gifdotreino.com/Exercicios/Pernas/Agachamento%20no%20Smith.gif","catalog-api","3839501","edfafc5bb16049530d16fec4e1318ac42e5fba3d848701cf4dc59b93b867334a"
"GDT-0043","Agachamento Pistol com TRX","agachamento-pistol-com-trx","Calistenia","gifs/calistenia/agachamento-pistol-com-trx.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Agachamento%20Pistol%20com%20TRX.gif","catalog-api","2195828","344459a989277a53f986e05887fb3bbf6dfb9198ae8aabbe4f2bb9b23dc7e600"
"GDT-0087","Agachamento pistola","agachamento-pistola","Calistenia","gifs/calistenia/agachamento-pistola.gif","https://www.gifdotreino.com/Exercicios/Calistenia/Agachamento%20pistola.gif","catalog-api","2159532","aa59d7f7b721b28cfc028869c74bdc63dc14e1d71125ca571b991fff9525c510"
